Gene	control_1	control_2	control_3	control_4	control_5	control_6	control_7	control_8	control_9	control_10	control_11	control_12	control_13	control_14	control_15	control_16	control_17	control_18	control_19	control_20	control_21	control_22	control_23	control_24	control_25	control_26	control_27	control_28	control_29	control_30	control_31	control_32	control_33	control_34	control_35	control_36	control_37	control_38	control_39	control_40	control_41	control_42	control_43	control_44	control_45	control_46	control_47	control_48
604	9.198830669	9.228067658	9.265559851	9.21281779623463	9.22949025976661	9.23357246086059	9.21802070650642	9.24918808612809	9.24014769595379	9.22829538622473	9.2113068988049	9.21382261794429	9.21084183843475	9.22004301818556	9.24765619304297	9.21669781614309	9.22864655374248	9.21877363317038	9.21400388595815	9.24470561348256	9.21695413083691	9.21776855274446	9.21636926871403	9.21837321113721	9.21068401375319	9.22886905039565	9.25294616405926	9.21356713228585	9.24117249941613	9.22855087188317	9.21372564384369	9.23942136520793	9.26058397133764	9.22214715876179	9.21334049095066	9.21715731185041	9.21778468537439	9.21721571091152	9.25947582243447	9.22264779762436	9.24014805753359	9.21671938428587	9.21166042122845	9.24147568540963	9.21654563696174	9.21285228578311	9.21462042942243	9.21827020089004
618	10.23546394	10.29473086	10.2214171	10.2934581932466	10.2869885435128	10.2299555925464	10.2438109690916	10.2815494932083	10.2542121361801	10.2475877247996	10.2787914946044	10.2623252889056	10.2368161657311	10.2889045360099	10.237819276625	10.2575960174621	10.288220268603	10.2370182061522	10.2750700288477	10.2643528711711	10.2735490761996	10.2655538453813	10.2704748297427	10.2449484251793	10.2403385299717	10.2933388387282	10.2296205182418	10.2709696511949	10.2861232450278	10.2389433625103	10.2375603203943	10.2849709392622	10.2284118025585	10.2460681015129	10.2779067113418	10.2544137953814	10.2368903347481	10.2838197031402	10.227808995159	10.250092441873	10.2881330517732	10.2639227037407	10.2420413920419	10.2570263663252	10.2740705875067	10.2757684242987	10.2737902655755	10.2494707099876
619	10.26495056	10.27428959	10.26107435	10.2741755019691	10.2622181585983	10.2636861575629	10.262269752421	10.2633273510319	10.2621498130049	10.273773708093	10.264379830569	10.2730637901874	10.2623203720376	10.2732727707464	10.2620855512417	10.2737194527564	10.271768173794	10.262419869933	10.2630016387234	10.2624492559276	10.2629286170386	10.2658787854404	10.2624411428843	10.2648003060645	10.2658612584772	10.2642761573485	10.2620251292891	10.2741329178982	10.2630956688324	10.2727045803822	10.2622873099717	10.2625002215266	10.2617742218258	10.2662321668323	10.2631135819418	10.2736893633546	10.2624168735936	10.2730861113838	10.2615322563755	10.273735292179	10.2639255036695	10.2624377164478	10.2623636706706	10.2624026156908	10.2632690978002	10.2652208074193	10.2628168730802	10.2684369119345
620	11.44062416	11.27618439	11.01195019	11.3110668261243	11.2286766928213	11.2263480681386	11.2815051235582	11.0872848343386	11.0951446821038	11.298192485211	11.3044377362072	11.2676811690832	11.3211659371903	11.2701054847982	11.0438859404795	11.3065744628524	11.2456584135988	11.2532584265252	11.291394356272	11.0910061673921	11.2772060579003	11.3042714159641	11.2978421816472	11.2633792009899	11.3382576748705	11.2422214022885	11.0242093207778	11.3044736966595	11.1781358919922	11.2613999576347	11.2986080599585	11.1542283951033	11.0227748475864	11.264306330083	11.3006863832617	11.2708568008521	11.3111526294333	11.2690584206355	11.0388095087422	11.3041673442376	11.2263638411497	11.2821356456381	11.2987252778882	11.0945332660962	11.2945110742769	11.304409702715	11.2950685946917	11.2675048979489
622	11.70670353	11.66844684	11.49827212	11.7019408096987	11.5467898819196	11.578282386708	11.5577115230586	11.6324354697188	11.5101703983853	11.6581400856714	11.7037088551592	11.6582425764162	11.5678872475945	11.6662874739416	11.5011900004408	11.6508537342857	11.6661685914831	11.5649808248727	11.6151873833723	11.5638549383659	11.5226213443971	11.664477664462	11.6866297869063	11.6316150697185	11.6673615693427	11.6427025122602	11.4989876879159	11.6864625736821	11.6308315998173	11.6299200884055	11.5617174765483	11.5843954215248	11.5094049441998	11.6544510596034	11.6933534312844	11.6582084460195	11.5676083693028	11.6637433464651	11.4984871898555	11.6566163861222	11.6497882639265	11.6183027521633	11.6129764150933	11.5124514988507	11.5784674275644	11.7027330635158	11.6545643139048	11.6387487705336
631	12.17742788	12.27727844	12.07722007	12.1934943527616	12.2211970143462	12.0834114685834	12.1929687732176	12.1528719978683	12.0995229894682	12.1156163250868	12.1966859988031	12.1914261867948	12.1829459092141	12.2238911542281	12.0806749302143	12.1931225320323	12.2526029974988	12.190910481499	12.1933071605111	12.1241429222304	12.1146789091509	12.1464722935982	12.1939358417955	12.1674616927535	12.1664366308025	12.2424041648809	12.0777552492225	12.1920312307912	12.1829345363263	12.1150112810903	12.1920563696668	12.1896658320036	12.0960440805865	12.135349216054	12.1941861946904	12.1746067661708	12.1885787685202	12.1998682493402	12.0782585863188	12.1221285776136	12.2170249408871	12.1925796079048	12.1921269470993	12.1121229161533	12.1828435812859	12.1918593649216	12.1936931584752	12.1869961418597
632	12.03685651	12.083521	11.86062565	12.0610550955932	12.0252374959225	11.9334790737544	12.0257702977934	11.9672109510584	11.9172624941556	12.0215780924136	12.0253725511959	12.0390153822068	12.0262786674852	12.0602973186459	11.8801122920331	12.0501366012331	12.0259149625755	12.0098262975292	12.0255513930296	11.9239528212056	11.9793711277728	12.0244646770656	12.0257165507833	11.9394079885745	12.0250329173421	12.0531078163614	11.8673302823535	12.0542351475897	12.0245630160717	12.0063583270306	12.0260500853467	12.017465152455	11.8847249384536	11.9590682657948	12.0255272263518	12.0225577003551	12.0228902660521	12.0592958383886	11.8661512674788	12.0401552294917	12.017357517598	12.0100510445248	12.0258816776953	11.9224455448446	11.9945164210967	12.0245329875859	12.0256045842606	12.0356677236726
633	10.0484855	9.876702974	10.22599703	9.95350153754017	10.0939117354465	10.1984993957347	10.0694332574801	9.96701952489227	10.1090046588521	10.1403836025791	10.0629659445334	9.96776447820339	10.0581453042768	9.90024863942842	10.1223729668288	10.0419331645983	9.94594224490536	10.0769470483562	10.0672767321794	10.0947978663062	10.0876218390229	10.0700964199506	10.0638394425968	10.1511463961747	10.0584511136063	9.93286638651863	10.1342137251336	9.96438117471052	10.0074687410465	10.143766906072	10.065669289836	10.0812151153092	10.1633421187633	10.1501550999111	10.0635481746948	10.1049575239948	10.0714855425942	9.93077394675895	10.1468633586671	10.065776487826	9.95406421702526	10.0665991624025	10.0634028921042	10.0982636116343	10.0775287157902	10.068171144326	10.0649969957253	9.99650140816386
635	10.02511822	9.907265799	9.838756506	9.99240404538032	9.88955143214622	10.0038233204834	9.97953661318594	9.84567781465949	9.83928502190168	9.9946602331608	9.89248016852601	9.99662957848941	10.0097923211376	9.98760139743922	9.83876200515276	9.98986173485524	9.88993412698963	9.9885235484222	9.96395251662957	9.84094024161858	9.87555510345563	9.95475920274489	9.97295798024153	9.99684926723763	10.0014614150324	9.89134106673933	9.83875656321811	9.99323891415095	9.88860360221176	9.99805089749927	9.98495273000464	9.87819169009498	9.83892466355937	9.99551504486593	9.95855153401783	9.99656943690935	9.98893908204263	9.99058766755102	9.83875800214001	9.99128370077042	9.85858132950331	9.98255730434899	9.96806575043454	9.83978128237252	9.89063920469112	9.92449115443995	9.96904088910142	9.99672141475034
636	10.00393271	9.912310037	9.969389963	9.96518929881032	9.92427826053935	9.97459265354827	9.92460794405671	9.929140975283	9.93089961285244	9.97166327797069	9.93264178997261	9.96957814934689	9.92493626303986	9.92919646506746	9.936549104117	9.9372500311451	9.92302162527901	9.94793742860621	9.92797633759071	9.92999668108721	9.93195022375826	9.94446915915322	9.93032615847933	9.97439480069397	9.94471527412522	9.91583906105213	9.94136938100897	9.96821091478713	9.92478883412512	9.97303051253046	9.9247456001123	9.92677490890148	9.9541110195261	9.97356687922477	9.93129704567716	9.97158100689598	9.93760808728954	9.94138833335676	9.94918319826426	9.96275720386454	9.92721678433626	9.94680534887199	9.92594463739997	9.93018667157401	9.93243375060344	9.94205027636302	9.92970192934626	9.97087348333791
637	9.967410595	10.03007658	10.04472379	10.0025908786124	10.0432440219719	10.0439193542804	10.0173672001442	10.0311174388601	10.0439731877203	10.0188952990528	10.0378781091738	10.0210335058179	10.0003203881768	10.0294339617891	10.0443430520927	10.0084202578702	10.042312304282	10.0292159671824	10.0354948162298	10.0370598410119	10.0395345080526	10.0248389830064	10.0354323450461	10.0371535028056	10.0052425566858	10.0310122837034	10.044530663283	10.0098666453355	10.0423859546246	10.0300621595351	10.0023011656558	10.0367227936598	10.0445198062834	10.024612102412	10.0375939202878	10.0195274272179	10.0291139536385	10.0215857201762	10.0443652796155	10.0128623804019	10.0327976565442	10.0335419832215	10.0149540655129	10.0413667250828	10.038326413063	10.0303777595269	10.0354649366054	10.0248855684308
638	10.56697063	10.60519108	10.64325093	10.5804736246266	10.6164136416132	10.5781668099998	10.5766619282912	10.6289651409389	10.638473932908	10.579921564572	10.5967309290245	10.5803193672847	10.5688702162004	10.5896549805737	10.6424006316804	10.5795614207318	10.6119460647498	10.5767625601537	10.5876165131336	10.6303730045497	10.6014046236336	10.5912356127051	10.577222549657	10.5790661845593	10.5717267962963	10.6122012459277	10.6430995781741	10.5804367082157	10.621410253788	10.5798042236409	10.5724088529986	10.6271067766779	10.6427160804808	10.5793458253367	10.5878711215395	10.5800877732216	10.5763254481227	10.5852761689013	10.6426698848297	10.5796902104933	10.6158300633046	10.5771468716825	10.5874909292641	10.6332577395734	10.5974510341572	10.5930936603508	10.5847296812388	10.5794084074079
644	7.500678067	7.779686989	7.370665056	7.74951718248704	7.6898756645943	7.4236642083355	7.54334872527882	7.66239739492001	7.48136279298014	7.51732889184884	7.64882095751334	7.60743517305729	7.51030178897692	7.73029270487621	7.40905346992674	7.60261073859977	7.70936416583804	7.49116256153668	7.62543703629465	7.49977025982942	7.5463080587211	7.59321304131132	7.63270727203486	7.4900705249148	7.52154793172283	7.75393303075608	7.38397761652755	7.64827588191019	7.68391305023284	7.47648818299593	7.5176285226454	7.68708169408985	7.43843091226152	7.50159807204558	7.64524844232343	7.54988912923329	7.50421962780789	7.70219771343205	7.38180366552182	7.52009577351909	7.69219772342561	7.61574868896986	7.51572490478891	7.48799180596478	7.59792767440761	7.6472147799606	7.63106875070151	7.56945441226075
649	12.73507807	12.61245019	12.59489368	12.6828866581445	12.6023227525526	12.6945315067983	12.6986732415519	12.5987002218185	12.5976067071809	12.6866789202018	12.652047328327	12.6832750544941	12.7250949555017	12.667919052163	12.595884451921	12.6880277177709	12.606116065999	12.6985351002409	12.6559063921026	12.5984565835474	12.613444996032	12.6646188101253	12.6818934843797	12.6867745674659	12.7157563786535	12.604518548537	12.5952555005547	12.6830131433212	12.6009659044244	12.6869408313747	12.7229081226411	12.5995073322995	12.5968174122161	12.6867398469182	12.6545175902843	12.6843332806453	12.7132451453262	12.6733575128734	12.595297677378	12.6877409952394	12.6049900089576	12.6913619203144	12.6760409315287	12.5984092963918	12.6330333600814	12.6580356382632	12.6649471293156	12.6846098447831
650	12.78051896	12.72717732	12.74603086	12.7313190909478	12.7281898174876	12.7596822465883	12.7743979933154	12.7458614290589	12.7433314279354	12.7531627635714	12.7643287571103	12.7332378508781	12.7798029873822	12.7331833867589	12.7456224234713	12.7644959860799	12.7274905783292	12.7734024769658	12.7682764652366	12.7457213656461	12.7563609060127	12.7622161923309	12.770618664704	12.7456631497283	12.7783780758624	12.7281807184854	12.7459690616684	12.7327968095872	12.7403939789347	12.7536038048624	12.7776839250654	12.7448831108272	12.7450065072093	12.7470820489967	12.7667947554061	12.7425998721355	12.7796598414472	12.7332378482347	12.7456249038397	12.7575912825561	12.7413195133098	12.7715860273619	12.7699290523954	12.7448810153737	12.7597166407767	12.7634340010565	12.770420956213	12.7432796258582
651	12.38124796	12.25148216	12.29611413	12.2516543852804	12.2864371805239	12.3272042012257	12.3702741303266	12.281645569904	12.2936117270441	12.2627085484795	12.295425090894	12.2891738267501	12.3799777991769	12.2769551380951	12.2954670231231	12.269010377535	12.2831235004424	12.3488848037772	12.2978786791293	12.2869729361516	12.2939452130916	12.2628506504204	12.304116703406	12.292911776257	12.3675441183451	12.2751056436209	12.2959467919183	12.2571440879879	12.2859829434949	12.2947382872417	12.3796597081511	12.2837788082017	12.2940719305885	12.2628397340197	12.2957100062164	12.2865725935194	12.3750249870093	12.2792789775145	12.2957336009494	12.2659906674864	12.2825859011682	12.3177815107957	12.3486827179961	12.2897572398596	12.2940714600386	12.2686908711222	12.3029194097015	12.2893479934774
652	12.59922416	12.43925799	12.53408699	12.5031299896537	12.5332347910647	12.5439425444146	12.536362509086	12.4987173335191	12.5334788711935	12.5077052706838	12.5365537698387	12.5054232550174	12.539341981713	12.4807446999906	12.5336530438079	12.5068555127588	12.5285081659581	12.5367884327406	12.5364610056304	12.5293048230962	12.5343923452814	12.5264084740707	12.5365394593268	12.5333356582663	12.5298597410973	12.4981829907628	12.5337773312695	12.5033870755817	12.5314987128028	12.5097414501195	12.5378968947539	12.5290900512853	12.5336595278057	12.5243220918663	12.5365468290352	12.5070768821351	12.537762164363	12.4877432690998	12.5338318650432	12.5071413507655	12.5186871355224	12.5366674717994	12.5386608499069	12.5311119484603	12.534743074403	12.533609662545	12.5364611378684	12.5191698400306
653	8.978518216	8.845825279	8.784646468	8.89313002929349	8.80447909702249	8.83478057652854	8.83778563941097	8.82872456024621	8.78781168696834	8.85244475035202	8.89257523824141	8.8526693559977	8.8647181793775	8.84773833736047	8.78515162599525	8.85454008828262	8.82540794972959	8.83570186892542	8.86171005857686	8.80755384272224	8.85314661096651	8.85726140113217	8.87506839310723	8.8419974414644	8.88046678890944	8.83426818238463	8.78472708946813	8.86491804612665	8.8167518076902	8.84019606022307	8.84954599884261	8.81617853714827	8.78583772428551	8.85119081497394	8.88271292984784	8.85253536294029	8.85531436819441	8.85072460362824	8.78494204906231	8.85296239373452	8.82579270181236	8.86806025229289	8.8619180724922	8.80038663614002	8.87988454706643	8.8685448184016	8.87450130101554	8.84594022924283
665	12.44805874	12.41414164	12.28089238	12.4271693807398	12.3914259376168	12.43484877969	12.4108131896625	12.3159928193164	12.317918282325	12.4316764101853	12.3916862775854	12.4318377964543	12.4235635541436	12.4271762856455	12.2932951061271	12.4175699530658	12.3915303612899	12.4254247662872	12.4056181152895	12.3162763814836	12.367335604998	12.4051238519919	12.3988913845868	12.4322198808158	12.419821861985	12.3974096941723	12.2850469746412	12.4299092679661	12.391079172936	12.4336049386736	12.4142763253477	12.3271018244799	12.293114558759	12.4320372625908	12.3969344002818	12.4318173170412	12.4253779665312	12.4314291014714	12.2904962581702	12.4264140504815	12.3866246625854	12.4044383252251	12.4057495709467	12.3169186195108	12.3873534354989	12.396564500599	12.4041156758079	12.4320070001721
669	9.657711524	9.724398885	9.753242379	9.71486127464019	9.72764977032817	9.68007340251793	9.66512884293938	9.73630167554708	9.75211019852051	9.70664413074829	9.67856553367566	9.69817586771223	9.65849816969298	9.7135774816607	9.75319229295154	9.7031141190239	9.72536822577772	9.67229674493266	9.67591920388409	9.74477889448595	9.69569857308641	9.70510088383189	9.67287939452245	9.68615888948601	9.66273741490605	9.72574042174842	9.7532401632647	9.71092006233666	9.73372187229749	9.69389993612386	9.65980406773696	9.73166214692684	9.75297862509187	9.70551822743738	9.6774456597621	9.70379736353758	9.67130673849238	9.69986044985852	9.75321593815073	9.705780111477	9.73624851906945	9.67230595692321	9.66015256705141	9.74651489748841	9.69517862151607	9.69546440446477	9.67588681296322	9.69170454348302
707	9.795699628	9.971773978	10.20304461	9.8194903279216	10.178126032811	10.1981978404235	9.98736783399655	10.1311355032263	10.1833622852483	9.91795205919692	10.0119682009184	10.0221810227191	9.89176177414834	10.006507932152	10.1874982204653	9.86313749452023	10.0884695404699	10.1002076353634	10.0079835321659	10.166700438299	10.1280861592437	9.99589321579262	10.0069641966942	10.0497058970856	9.89603460838188	10.1139648731599	10.1907650530567	9.87218871933008	10.1577094391421	10.0679443625859	9.90724766021003	10.1631347011284	10.1897100111181	10.0271784784365	10.0111576723872	10.005882073768	10.0676921550031	10.0068023964297	10.2005886943332	9.86823179556755	10.1062237752064	10.0535175213828	9.91423528336884	10.1702588632244	10.0407239733808	10.0090121279204	10.0074929058075	10.0352364944482
708	10.70406654	10.75245725	10.9612197	10.7219990856159	10.8808838067192	10.7303319265535	10.7410804040729	10.8601201134527	10.909405499099	10.7249852244646	10.8543592862946	10.7293157982216	10.7118147998788	10.7405227523788	10.9278011207651	10.728837025612	10.8616184211041	10.7316426239031	10.8337351374854	10.8962193272379	10.8609258243335	10.8508021609047	10.789174560687	10.7299904306021	10.7347832931067	10.8186893278462	10.9396657356686	10.7246210869142	10.87776902604	10.729679935772	10.7171430496289	10.8753285366469	10.955038713083	10.729852813018	10.8424914124716	10.7264406246919	10.7309783919613	10.7354012176632	10.9418165444079	10.7285857736779	10.8613709463504	10.7419641950123	10.7128192297374	10.9074153752856	10.8568378394523	10.8508901721265	10.7922845830404	10.7294695236871
728	9.703587361	9.729824164	9.849930112	9.72889177669952	9.74824137286376	9.77016643133328	9.70671234651505	9.82351918562861	9.81022277853219	9.759878982009	9.73593617782588	9.75153919980953	9.70380605432814	9.74676413061881	9.83442522577055	9.71224043066472	9.74316618840299	9.74152963377495	9.71635591720776	9.81793153172324	9.79997702932184	9.75758428122975	9.72451899760831	9.76731712528493	9.70736618369772	9.74419148561532	9.84387577704489	9.74589447135239	9.76898549258412	9.76552371046614	9.70575329929567	9.79188459731967	9.81569928945953	9.7605918606276	9.72828655236075	9.75860329099541	9.7338024004508	9.75129164463485	9.83631827051213	9.72483842083259	9.74345061356277	9.73897038999914	9.71606800753123	9.81119224185894	9.74256739787262	9.74458176328657	9.72352705924369	9.76588605743204
729	10.01624201	9.969389963	10.16879219	10.0136838295469	10.0158608925919	10.165304385411	10.0160441032147	10.1632578835721	10.066151280914	10.0616059312269	10.0160018417658	10.0185606107121	10.016139240893	10.0171959046314	10.0999040265138	10.0144298317895	9.99867448494049	10.0208449676408	10.0160196162221	10.1386677115676	10.0461390516931	10.0576378245589	10.0160390548712	10.1024942727074	10.037738043534	10.0145711158014	10.1225574176197	10.0152252142328	10.070372924002	10.0649413277062	10.0160992275819	10.125932745405	10.1071103312037	10.0651637108556	10.0160174929735	10.0431814260754	10.0164627655543	10.0176998100343	10.1178341087071	10.053928808212	10.0291038514903	10.0202287323238	10.0160205276706	10.0924405530033	10.0418227563162	10.0510188602132	10.0160199118316	10.0413531729122
756	9.725816729	9.70122342	9.647648327	9.7200979569228	9.66268513745712	9.70867356736069	9.67686671749547	9.68208067709939	9.65169481979298	9.7192315673636	9.70267902328109	9.71916131343392	9.68786261493864	9.70763275058547	9.64873726164943	9.71681943650229	9.6870991532328	9.67947444359463	9.69358443808239	9.65484424539985	9.66665225990831	9.71786854943828	9.69704276141201	9.71173552948333	9.7196539906391	9.6874534311257	9.64794136562169	9.72002692484402	9.67497221875809	9.7183659559535	9.68398837266971	9.66469544141506	9.65050768398449	9.71861430672084	9.7006931695493	9.71921105629572	9.68094184057515	9.71469127760326	9.64832363711705	9.71869514833309	9.68432793559945	9.69004960271907	9.68966218421794	9.65438154043173	9.67760998188621	9.70980162004993	9.69453519544751	9.71324329304558
757	9.826052045	9.662597398	9.684353532	9.72610480022844	9.67229786048481	9.7677420032733	9.73596716468134	9.68326980141476	9.68030452662038	9.73304527259213	9.8069526501532	9.75754287697027	9.77327113573489	9.75281339150701	9.68299363723648	9.72774874993977	9.66380239260732	9.7599586852702	9.76949361227608	9.68063686035818	9.78767067622472	9.74283651058799	9.74700160845034	9.76561644958695	9.77729589906617	9.67181465478817	9.68389679914972	9.73134518831501	9.68190686334113	9.75924296124739	9.75358583168473	9.67352754285595	9.68373707741711	9.7373602971037	9.77531648781674	9.73815070728777	9.77263121531257	9.75628248598162	9.68366176276514	9.73239893380945	9.68240930024821	9.75533027814726	9.77213305370314	9.6804122765826	9.78979887375796	9.7679696205631	9.74931559475981	9.7644590490757
761	7.757776208	7.854380669	7.74390632	7.76545650538759	7.76499552455874	7.75254047077471	7.76177868468178	7.798065023272	7.7480365152594	7.76080153495998	7.76445578531987	7.76289538028355	7.75999522962868	7.80774492816681	7.74471519417224	7.76413100982051	7.771678244375	7.75994683595552	7.76358937227757	7.74838901562816	7.75657605072958	7.76282513584645	7.7623452795987	7.76027734376824	7.76057539484947	7.80881550230506	7.74406473319488	7.76453346964341	7.76746790624751	7.75916344560012	7.76057242448507	7.76522853191702	7.74588843262317	7.76051125551664	7.7637727442505	7.76236599241108	7.75999429114709	7.7957774025896	7.74391432344154	7.7621275191102	7.78563458252835	7.76047615942891	7.76266017676548	7.74809022518517	7.76379750095883	7.76414262278055	7.76265530601405	7.76060525938127
762	7.861327881	7.861327881	7.725889963	7.861327881	7.81206672177087	7.83658992266321	7.8132651833929	7.73130228045023	7.73553247608571	7.83854675859865	7.82254317463057	7.84210229496805	7.81443448796133	7.84287058036632	7.72696888566934	7.81706706601195	7.82254317463057	7.8313924587084	7.81874089931346	7.73333523725648	7.74324615784132	7.82563459228381	7.81806395835018	7.83912509083472	7.82650296479797	7.81403527707393	7.7260106861057	7.8436230881198	7.79489041338763	7.83702596544689	7.81395528747657	7.77011623489435	7.73467764698411	7.83901337420377	7.82070751720574	7.84018196793101	7.82979196421075	7.84252363712318	7.72656303473332	7.82815205507042	7.76932869581053	7.82442800693826	7.8187077278732	7.73460187107196	7.78769069648948	7.82548257641575	7.81818641569027	7.84109974551252
774	12.28742007	12.31454387	12.20240781	12.3097776673746	12.2433437559099	12.2581425101406	12.2719182825476	12.2529750416894	12.2116980598824	12.2821969069485	12.2619999781828	12.2958237579448	12.2819680393758	12.3042655049042	12.2045161952091	12.2895551934106	12.2734806941213	12.2681955112656	12.2680312589676	12.2514273457593	12.2454066262494	12.2647193511501	12.2632456250486	12.2691814687774	12.2794361510655	12.2754511142878	12.2028862996258	12.3023242295697	12.2474203991589	12.2756964353236	12.2758568228795	12.2526139130131	12.2054724324052	12.2709339050577	12.2627574510058	12.2861889786888	12.2718330888407	12.3002475006448	12.20280817781	12.2890196263441	12.2565045920371	12.2646669553249	12.2698898958965	12.235837704302	12.2497489832173	12.2622697012887	12.2632556696363	12.2956692057975
775	11.99510037	11.7975223	11.7644632	11.9648067680526	11.7857259234675	11.8840595273041	11.9395959812794	11.7925196882491	11.7661706045599	11.8998228414437	11.8738816490726	11.9010886151674	11.9803863625446	11.8131942954643	11.7646003052178	11.9445175804316	11.7906927097681	11.8957718179731	11.9391590709565	11.7692706760346	11.8037159484456	11.8916984545017	11.882468408656	11.8938904698137	11.9676889059588	11.7957372335021	11.7644742095997	11.9135275449812	11.788586393185	11.88738391163	11.9398671814583	11.7865252361364	11.7655754465457	11.8979649128675	11.8824113184631	11.9005535763373	11.9636582583232	11.8580658511283	11.7645909839943	11.9153709125162	11.7923208836398	11.8856951827772	11.9746310431043	11.7662544557024	11.8611162795417	11.8822690140166	11.8931084435421	11.8995371367347
776	12.02602751	11.99250855	11.9427	11.9936264224265	11.9651609326203	11.9616108465133	12.0182738096958	11.9868319826424	11.9465138502225	11.9789740068638	12.0108417750432	11.9814486406358	12.0250397779639	11.9912480772403	11.9433475890278	12.0049066743197	11.9856855333773	11.9967208879828	12.0141697947454	11.967440060725	12.0021617214189	12.0089599409925	12.0160475709389	11.967017081844	12.0238532984589	11.9893918041376	11.9428099601517	11.988053075256	11.9814252251732	11.9723695722436	12.0220100187185	11.9764087987131	11.94321461981	11.9677231541524	12.013172898634	11.9796483990087	12.017798411605	11.9898332725307	11.9430321874517	12.0047091280579	11.9865905966114	12.0069818692293	12.0234146982243	11.9500749220121	12.004948887579	12.0095897258245	12.0149521801034	11.974627771967
777	11.47189517	11.41145911	11.33878662	11.4375608801758	11.4004620697769	11.3494752858041	11.4013238313332	11.3969213206912	11.3841950379543	11.393350166277	11.4682853354934	11.4087004388606	11.4021751966869	11.410907250833	11.3722184705755	11.4193732774202	11.4109033803012	11.3843361284495	11.4369351592869	11.3924599915594	11.4676484022574	11.4444743738714	11.4114290644019	11.3721886199118	11.4448051755289	11.4092592039037	11.3634007484646	11.4230756431392	11.3971002506017	11.3789749619984	11.4017766026859	11.3981625666521	11.3391305613516	11.3789127892656	11.4416662483102	11.3992371222719	11.3867683047211	11.4095818352318	11.3624328939844	11.4133824848992	11.3971950188222	11.4026562389286	11.4241639061434	11.389907723634	11.4681712231026	11.4515066322621	11.4235304886102	11.407493909511
778	9.286335316	9.267866914	9.160485874	9.2804186898942	9.25562894067034	9.18185501883884	9.26068495721533	9.23699041210572	9.19480978358469	9.18324680892546	9.26568548178857	9.19284278727052	9.26490846575412	9.24629436645269	9.17286860256245	9.26096361174616	9.25963695791993	9.19064289269835	9.26358250593537	9.23091851436337	9.25752333290123	9.22259023548655	9.2634034720753	9.18252198722024	9.23308630277803	9.26434798918147	9.16495307976142	9.19407942214617	9.24952469922598	9.18201017404981	9.26313226480905	9.23967342664296	9.16443866554246	9.18290089154787	9.26472578021057	9.18382929427585	9.2032307754361	9.20235993173038	9.1624046956557	9.22750295109196	9.24013503190921	9.24416162011952	9.26397649884646	9.21680590702002	9.2636909688117	9.24525809454929	9.26343753515854	9.18392778034334
785	9.472736431	9.336265056	9.353508178	9.36938871618302	9.34274328028173	9.46156518223536	9.34955728268709	9.3500481272459	9.34993309447674	9.38332908836312	9.3639395459079	9.40548742051772	9.35601410759098	9.39159707661421	9.35232087250646	9.36638949549646	9.34168696183801	9.3934224927793	9.36246792032853	9.34999919389785	9.35524098795175	9.37519747925792	9.36387098677072	9.44739528897152	9.38031029211085	9.34144334255519	9.35311386711864	9.37484812892899	9.34393438516499	9.41396837995184	9.35535343071807	9.34694074644002	9.3512879103342	9.41019724687724	9.36393253078251	9.38892812070532	9.37422453275605	9.40509310796776	9.35242354796785	9.36769358258753	9.34680104395733	9.38596846900905	9.3607068630449	9.34995864067781	9.3601712091129	9.36819874542062	9.36377023786717	9.42623306414637
786	9.680681413	9.628471004	9.623286617	9.64284192313077	9.62659512570255	9.65981504846887	9.63518598249178	9.62587408881858	9.62383774953736	9.65176912067728	9.64848007402622	9.65300430904803	9.64241230079887	9.64076000023614	9.62337842485092	9.6388151989343	9.62735416281995	9.64993223978118	9.64765993975923	9.62403225032531	9.64187944594718	9.64928135468377	9.64280137629514	9.65825158358814	9.65426881856134	9.62753135639477	9.62330191038393	9.64818693913814	9.62630337236296	9.65658649058717	9.64196649739422	9.6265262559207	9.62343424190864	9.65667231983945	9.6481297458681	9.65205266898524	9.64776249659567	9.65231581834938	9.62331339078403	9.64778804874425	9.62729399284577	9.64872743448248	9.64469981469232	9.62401462894644	9.64477876533454	9.64881639909411	9.6455858074011	9.65788111450997
802	10.41153829	10.45367881	10.25613717	10.4338325726135	10.3955553966708	10.2924809968906	10.3979904384946	10.4530518473838	10.3142444328688	10.3603866662186	10.4080705667913	10.3194740589404	10.4000544943797	10.453252867592	10.2803553377298	10.4152090941413	10.4410680826918	10.3126295017055	10.3981514571875	10.4223783093498	10.3739454057969	10.3955883057701	10.407460574872	10.2934772617885	10.3980183337937	10.4534943364516	10.2662309107689	10.3744121901541	10.440577148814	10.3054485350049	10.3980234094619	10.4403463332445	10.2772711506667	10.3109922016496	10.4074703188057	10.3588766561857	10.3621566463452	10.4271500809602	10.2675508211111	10.3638547950155	10.4505241381724	10.3199261035678	10.3999446999311	10.3447818841255	10.3912757168467	10.4077562842401	10.4010186470335	10.3162063716398
